songName,singer,hot,lyric
滚滚红尘,陈淑桦,"11,369",滚滚红尘演唱：陈淑桦起初不经意的你和少年不经事的我红尘中的情缘只因那生命匆匆不语的胶着想是人世间的错或前世流传的因果终生的所有也不惜换取刹那阴阳的交流来易来去难去数十载的人世游分易分聚难聚爱与恨的千古愁本应属于你的心它依然护紧我胸口为只为那尘世转变的面孔后的翻云覆雨手来易来去难去数十载的人世游分易分聚难聚爱与恨的千古愁于是不愿走的你要告别已不见的我至今世间仍有隐约的耳语跟随我俩的传说来易来去难去数十载的人世游分易分聚难聚爱与恨的千古愁于是不愿走的你要告别已不见的我至今世间仍有隐约的耳语跟随我俩的传说滚滚红尘里有隐约的耳语跟随我俩的传说
戒情人,郑中基,"4,424",戒情人作词:梁文福作曲:梁文福演唱：郑中基你说你最近爱上了一个喜欢喝几杯的人你不习惯他的冷却离不开他忧郁眼神我想你只是重新爱上了被一个人疼的温存你总是说要戒情人却有个贪杯的灵魂喝一口能够让你醉几分谁让你沉溺就让你伤神哭一场是否真的可以擦亮眼睛输给了寂寞的人对待自己最残忍喝一口眼神换心碎几分谁让你沉溺就让你伤神醉一场是否真的可以痛个过瘾希望你夜深人去酒入柔肠不会化泪痕我想你只是重新爱上了被一个人疼的温存你总是说要戒情人却有个贪杯的灵魂喝一口能够让你醉几分谁让你沉溺就让你伤神哭一场是否真的可以擦亮眼睛输给了寂寞的人对待自己最残忍喝一口眼神换心碎几分谁让你沉溺就让你伤神醉一场是否真的可以痛个过瘾希望你夜深人去酒入柔肠不会化泪痕喝一口眼神换心碎几分谁让你沉溺就让你伤神醉一场是否真的可以痛个过瘾希望你夜深人去酒入柔肠不会化泪痕
相信,孙燕姿,"2,553",相信作词：吴依铮作曲：萧贺硕演唱：孙燕姿突然觉得我只是一个人有点孤单浅浅的忧郁我不知道明天会不会很美丽虽然今天天很蓝而云很白风很凉今天日记空白没有关系不必每件事情都在意不想工作不想困扰自己不必刻意想你该是我的总会来就算挑战我不走开一点点你的微笑已经让我觉得温暖我还不懂坚持正好让我学会去爱我曾经看见困难变得胆小不够勇敢但还是要相信相信感觉相信简单今天日记空白没有关系不必每件事情都在意不想工作不想困扰自己不必刻意想你该是我的总会来就算挑战我不走开一点点你的微笑已经让我觉得温暖我还不懂坚持正好让我学会去爱我曾经看见困难变得胆小不够勇敢但还是要相信相信感觉相信简单有一天等我懂得事实也许更会幸福至少现在让我去相信一点点你的微笑已经让我觉得温暖我还不懂坚持正好让我学会去爱我曾经看见困难变得胆小不够勇敢但还是要相信相信感觉相信简单我还是会相信相信感觉相信简单
来不及,朴树,"7,453",来不及词曲：朴树演唱：朴树风不停绿树荫阳光晃眼天真冷我们在奔跑沿着夕阳是你喘息起伏不停我闭上眼睛我们躺在青草上仰望看日子在飘荡我们像那朵云彩一样来不及回头望dudududu……风不停绿树荫阳光晃眼天真冷我们在奔跑沿着夕阳是你喘息起伏不停我闭上眼睛我们躺在青草上仰望看日子在飘荡我们像那朵云彩一样来不及回头望dudududu……真快啊我的夏天像浮云般飘散说着她再也不回来真想再见你们还在玩耍和我再漫天飞扬吧别忘记呀那天你的脸再见dudududu……
原点,蔡健雅,"6,616",原点演唱：蔡健雅、孙燕姿(孙)拥抱的时候心情有点痛(孙)也许提早感受到寂寞(蔡)离开的时候只听见沉默(蔡)除了沉默我还能怎么做选择(蔡)别对我抱歉别总觉得对我亏欠(蔡)现在他在你的身边就对他好一点(孙)不要再让你们的爱败给了时间(合)既然遇见了永远就不要说再见(蔡)不要再让你们的爱输给了永远(合)我们曾经过那么多考验(孙)最后还是回到了原点(孙)总有那一天相遇的瞬间(孙)决定那些冷漠的从前已走远(合)别对我抱歉别总觉得对我亏欠(合)现在谁在你的身边就对谁好一点(孙)不要再让你们的爱败给了时间(合)既然遇见了永远就不要说再见(蔡)不要再让你们的爱输给了永远(合)我们曾经过那么多考验(合)最后还是回到了原点(孙)我应该就走开就算感情还在(蔡)我应该就放开对他不再依赖(孙)忘了曾有过的片段(蔡)这是属于你们的未来(孙)不要看到你们的爱败给了时间(合)我宁愿选择离别没有一句怨言(蔡)直到你能若无其事聊起了从前(合)我才发现彼此都了解(合)默契是最宝贵的语言
我可以忘记你,黎明,"3,117",我可以忘记你作词：张楚翘作曲：伍乐城演唱：黎明付出的受伤的通通都是你自私的残忍的似乎只有我可惜我并不难过我仅存的失落是再不怕寂寞想见的不见的都失去联络剩下的多余的都不要再说得到的已经太多你安然去生活我安静来存活没有爱过你我最爱是自己借感情满足我好奇我只敢玩游戏对不起不要介意我没有爱过你只是爱怀念着你试一试我能多痴迷我可以忘记你不怕想起才算是胜利愚蠢的疯狂的有没有白费幸福的痛苦的一样掉眼泪就缺了一句再会我们没有机会为道别而伤悲为什么我们总是觉得好疲惫为什么我们走得这样的狼狈没有爱过你我最爱是自己借感情满足我好奇我只敢玩游戏对不起不要介意我没有爱过你只是爱怀念着你试一试我能多痴迷我可以忘记你不怕想起才算是胜利为什么我们总是觉得好惭愧为什么我们爱得这样的卑微没有爱过你我最爱是自己再苦也与你没关系不管你在哪里那回忆留在心底我没有爱过你只是爱怀念着你试一试谁敢不放弃我可以忘记你不过更想保守这秘密不过更想保守这秘密
流浪歌手的情人,老狼,"4,050",流浪歌手的情人词曲：高晓松演唱：老狼我只能一再地让你相信我那曾经爱过你的人那就是我在远远地离开你离开喧嚣的人群我请你做一个流浪歌手的情人我只能一再地让你相信我总是有人牵着我的手让我跟你走在你身后人们传说中的苍凉的远方你和你的爱情在四季传唱我恨我不能交给爱人的生命我恨我不能带来幸福的旋律我只能给你一间小小的阁楼一扇朝北的窗让你望见星斗我只能一再地让你相信我那曾经爱过你的人那就是我我只能一再地让你相信我总是有人牵着我的手让我跟你走在你身后人们传说中的苍凉的远方你和你的爱情在四季传唱我恨我不能交给爱人的生命我恨我不能带来幸福的旋律我只能给你一间小小的阁楼一扇朝北的窗让你望见星斗一扇朝北的窗让你望见星斗
1874,陈奕迅,"5,052",1874作词：黄伟文作曲：王双骏演唱：陈奕迅仍然没有遇到那位跟我绝配的恋人你根本也未有出现还是已然逝去怀疑在某一个国度里的某一年还未带我到世上那天存在过一位等我爱的某人夜夜为我失眠从来未相识已不在这个人极其实在却像个虚构角色莫非今生原定陪我来却去了错误时代情人若寂寥地出生在1874刚刚早一百年一个世纪是否终身都这样顽强地等雨季会降临赤地为何未及时地出生在1874邂逅你看守你一起老死互不相识相处在同年代中仍可同生共死从来未相识已不在这个人极其实在却像个虚构角色莫非今生原定陪我来却去了错误时代情人若寂寥地出生在1874刚刚早一百年一个世纪是否终身都这样顽强地等雨季会降临赤地为何未及时地出生在1874邂逅你看守你一起老死如果不可相约在和平地方也与你畅游战地为何未及时地出生在1874挽着你的手臂彻夜逃避漫天烽火失散在同年代中仍可同生共死
早开的晚霞,林宥嘉,"3,955",早开的晚霞早开的晚霞作词：易家扬作曲：李思菘演唱：林宥嘉天要黑了吗要告别了吗能不能多留一下别管那晚霞反正我比你更熟悉那黑暗没有你陪我也得回家你不舍得吗你会想念吗如果想到我会哭你会心疼吗有谁来教我忘记你的方法你的笑啊和你的泪啊还有血红的晚霞所谓的宽容坚强我做不到啊往后的寂寞年华怎么去消化我没有给你翅膀你为什么要飞翔剩我一个人听他们劝我你在天堂不安的手掌撒娇的模样你像个天使一样那么会歌唱奇怪我最近关于你的印象你的笑啊和你的泪啊都好像还没长大所谓的宽容坚强我做不到啊往后的寂寞年华怎么去消化我没有给你翅膀你为什么要飞翔剩我一个人在回忆蹒跚天会亮也会暗心会跳会死亡那时候的晚霞才能算开得正好晚谢的我的黑发在哪里落下早开的你的夕阳美得不像话好端端在我摇篮流浪到什么天堂若我想抱你要怎么到达所谓的宽容坚强我做不到啊往后的寂寞年华怎么去消化我没有给你翅膀你为什么要飞翔剩我一个人听他们劝我你在天堂
我知道我们不会有结果,金莎,"2,888",我知道我们不会有结果演唱：金莎只要你站在我身边我的眼里会看不到全世界而你的眼睛是深渊那充满侵略的惊鸿一瞥曾经爱的坦诚毫无保留到胆怯胆怯敌不过对你的不舍和眷恋我知道我们不会有结果我还是扑了火为一线可能的幸福执着对你来说我也只是路过Wo点燃烟火短暂的灿烂的最爱的不是我只要你站在我身边我的眼里会看不到全世界而你的眼睛是深渊那充满侵略的惊鸿一瞥曾经爱的坦诚毫无保留到胆怯胆怯敌不过对你的不舍和眷恋我知道我们不会有结果我还是扑了火为一线可能的幸福执着对你来说我也只是路过Wo点燃烟火短暂的灿烂的最爱的不是我也许说太多是因为怕错过可惜你并不怕错过我知道我和你不会有结果我还是扑了火为一线可能的幸福执着对你来说我也只是路过Wo点燃烟火短暂的灿烂的最爱的不是我我们不会有结果我们不会有结果
喜欢两个人,彭佳慧,"1,306",喜欢两个人作词:姚若龙作曲:陈国华演唱：彭佳慧没必要回想刚刚下大雨的黄昏此刻夜空只有美丽的星辰走过了甜酸各一半的旅程我单薄的心才能变得丰盛心会累爱会冷这是感情必经的过程只是有人就放弃也有人愿意再等等一个发现等一个感动让爱再沸腾就算很在乎自尊我们依赖彼此不得不承认放弃自由喜欢两个人绑住的两个人互不相让还是相爱分享一生不爱热闹喜欢两个人就我们两个人在浮动不安世界里找到安稳有时候关心就是交换一个眼神抚慰就是暖暖紧紧的拥吻疼爱是不讲理也让我几分体贴是偶而准你不像情人心会累爱会冷这是感情必经的过程只是有人就放弃也有人愿意再等等一个发现等一个感动让爱再沸腾就算很在乎自尊我们依赖彼此不得不承认放弃自由喜欢两个人绑住的两个人互不相让还是相爱分享一生不爱热闹喜欢两个人就我们两个人在浮动不安世界里找到安稳放弃自由喜欢两个人绑住的两个人互不相让还是相爱分享一生不爱热闹喜欢两个人就我们两个人在不安世界里找到安稳（歌手讲述）
